age,Country,employment_status,employment_status_1,employment_status_2,employment_status_3,employment_status_4,employment_status_5,employment_status_6,employment_status_7,gender,household_children,household_size,vac_1,vac_3,vac2_1,vac2_2,vac2_3,vac2_6
18,sweden.csv,,No,No,Yes,No,No,No,No,Female,1,3,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,3,1 - Strongly agree,1 - Strongly agree
18,sweden.csv,,No,No,Yes,No,No,No,No,Female,1,3,1 - Strongly agree,1 - Strongly agree,2,3,1 - Strongly agree,1 - Strongly agree
18,sweden.csv,,No,No,Yes,No,No,No,No,Female,1,3,1 - Strongly agree,1 - Strongly agree,2,4,2,1 - Strongly agree
18,sweden.csv,,No,No,Yes,No,No,No,No,Female,1,3,1 - Strongly agree,1 - Strongly agree,3,4,1 - Strongly agree,4
18,sweden.csv,,No,No,Yes,No,No,No,No,Female,1,3,3,1 - Strongly agree,3,2,4,1 - Strongly agree
18,sweden.csv,,No,No,Yes,No,No,No,No,Female,1,3,5 – Strongly disagree,5 – Strongly disagree,2,1 - Strongly agree,3,5 – Strongly disagree
18,sweden.csv,,No,No,Yes,No,No,No,No,Female,1,4,1 - Strongly agree,1 - Strongly agree,2,4,3,1 - Strongly agree
18,sweden.csv,,No,No,Yes,No,No,No,No,Female,1,4,1 - Strongly agree,1 - Strongly agree,3,4,2,1 - Strongly agree
18,sweden.csv,,No,No,Yes,No,No,No,No,Female,1,4,1 - Strongly agree,1 - Strongly agree,4,2,3,3
18,sweden.csv,,No,No,Yes,No,No,No,No,Female,1,4,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,3,1 - Strongly agree,2
18,sweden.csv,,No,No,Yes,No,No,No,No,Female,1,4,3,3,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree
18,sweden.csv,,No,No,Yes,No,No,No,No,Female,1,4,3,3,3,3,3,3
18,sweden.csv,,No,No,Yes,No,No,No,No,Female,1,4,3,5 – Strongly disagree,4,5 – Strongly disagree,3,5 – Strongly disagree
18,sweden.csv,,No,No,Yes,No,No,No,No,Female,1,5,1 - Strongly agree,1 - Strongly agree,2,5 – Strongly disagree,2,1 - Strongly agree
18,sweden.csv,,No,No,Yes,No,No,No,No,Female,2,1,3,3,4,3,2,3
18,sweden.csv,,No,No,Yes,No,No,No,No,Female,2,4,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,2,3,1 - Strongly agree
18,sweden.csv,,No,No,Yes,No,No,No,No,Female,2,5,2,2,1 - Strongly agree,1 - Strongly agree,3,4
18,sweden.csv,,No,No,Yes,No,No,No,No,Female,2,6,3,4,4,3,3,4
18,sweden.csv,,No,No,Yes,No,No,No,No,Female,3,5,5 – Strongly disagree,2,4,1 - Strongly agree,4,5 – Strongly disagree
18,sweden.csv,,No,No,Yes,No,No,No,No,Male,1,3,2,2,5 – Strongly disagree,4,3,1 - Strongly agree
18,sweden.csv,,No,No,Yes,No,No,No,No,Male,1,3,2,3,3,3,3,2
18,sweden.csv,,No,No,Yes,No,No,No,No,Male,1,3,4,2,3,3,3,3
18,sweden.csv,,No,No,Yes,No,No,No,No,Male,1,3,4,4,5 – Strongly disagree,4,3,3
18,sweden.csv,,No,No,Yes,No,No,No,No,Male,1,4,1 - Strongly agree,1 - Strongly agree,3,4,1 - Strongly agree,1 - Strongly agree
18,sweden.csv,,No,No,Yes,No,No,No,No,Male,1,4,3,3,2,3,3,3
18,sweden.csv,,No,No,Yes,No,No,No,No,Male,1,5,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,5 – Strongly disagree
18,sweden.csv,,No,No,Yes,No,No,No,No,Male,1,5,3,2,5 – Strongly disagree,4,2,3
18,sweden.csv,,No,No,Yes,No,No,No,No,Male,2,3,3,3,3,4,3,3
18,sweden.csv,,No,No,Yes,No,No,No,No,Male,2,3,5 – Strongly disagree,4,4,3,5 – Strongly disagree,5 – Strongly disagree
18,sweden.csv,,No,No,Yes,No,No,No,No,Male,2,4,4,4,3,2,3,4
18,sweden.csv,,No,No,Yes,No,No,No,No,Male,3,3,3,1 - Strongly agree,3,2,4,4
18,sweden.csv,,No,No,Yes,No,No,No,No,Male,3,4,3,3,4,4,4,3
18,sweden.csv,,No,No,Yes,No,No,No,No,Male,6,5,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
18,sweden.csv,,No,Yes,No,No,No,No,No,Male,1,4,3,4,4,3,4,4
18,sweden.csv,,No,Yes,Yes,No,No,No,No,Female,2,5,1 - Strongly agree,1 - Strongly agree,4,5 – Strongly disagree,2,1 - Strongly agree
18,sweden.csv,,No,Yes,Yes,No,No,No,No,Female,3,6,1 - Strongly agree,1 - Strongly agree,2,4,1 - Strongly agree,4
18,sweden.csv,,No,Yes,Yes,No,No,No,No,Male,4,3,2,3,4,4,3,2
18,sweden.csv,,Yes,No,No,No,No,No,No,Female,3,4,4,2,2,2,3,3
18,sweden.csv,,Yes,No,No,No,No,No,No,Female,3,4,4,3,3,2,4,3
18,sweden.csv,,Yes,No,No,No,No,No,No,Male,3,3,1 - Strongly agree,5 – Strongly disagree,2,2,3,2
18,sweden.csv,,Yes,Yes,No,No,No,No,No,Female,2,3,2,2,4,2,3,2
18,united-kingdom.csv,Full time student,,,,,,,,Female,0,3,1 - Strongly agree,1 - Strongly agree,2,4,3,1 - Strongly agree
18,united-kingdom.csv,Full time student,,,,,,,,Female,0,4,1 - Strongly agree,1 - Strongly agree,3,4,1 - Strongly agree,3
18,united-kingdom.csv,Full time student,,,,,,,,Female,0,4,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,2,1 - Strongly agree
18,united-kingdom.csv,Full time student,,,,,,,,Female,0,7,1 - Strongly agree,1 - Strongly agree,4,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree
18,united-kingdom.csv,Full time student,,,,,,,,Female,1,3,1 - Strongly agree,1 - Strongly agree,3,3,1 - Strongly agree,2
18,united-kingdom.csv,Full time student,,,,,,,,Female,1,3,3,5 – Strongly disagree,3,1 - Strongly agree,3,1 - Strongly agree
18,united-kingdom.csv,Full time student,,,,,,,,Female,1,4,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
18,united-kingdom.csv,Full time student,,,,,,,,Female,1,5,2,2,2,2,3,2
18,united-kingdom.csv,Full time student,,,,,,,,Female,4,7,4,5 – Strongly disagree,3,3,4,4
18,united-kingdom.csv,Full time student,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,4,5 – Strongly disagree,1 - Strongly agree,2
18,united-kingdom.csv,Full time student,,,,,,,,Male,0,3,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree,2,1 - Strongly agree
18,united-kingdom.csv,Full time student,,,,,,,,Male,1,4,5 – Strongly disagree,4,5 – Strongly disagree,3,4,3
18,united-kingdom.csv,Not working,,,,,,,,Male,7,Don't know,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree
18,united-kingdom.csv,Part time employment,,,,,,,,Female,1,4,1 - Strongly agree,1 - Strongly agree,4,3,1 - Strongly agree,3
18,united-kingdom.csv,Retired,,,,,,,,Male,3,3,2,3,2,2,1 - Strongly agree,4
18,united-kingdom.csv,Retired,,,,,,,,Male,4,4,5 – Strongly disagree,3,3,3,2,4
18,united-kingdom.csv,Unemployed,,,,,,,,Female,0,4,1 - Strongly agree,1 - Strongly agree,2,2,2,2
18,united-kingdom.csv,Unemployed,,,,,,,,Female,2,2,5 – Strongly disagree,3,2,3,4,5 – Strongly disagree
18,united-kingdom.csv,Unemployed,,,,,,,,Male,,8 or more,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,4,1 - Strongly agree
19,australia.csv,Full time employment,,,,,,,,Female,1,3,4,4,4,4,5 – Strongly disagree,5 – Strongly disagree
19,australia.csv,Not working,,,,,,,,Female,1,4,1 - Strongly agree,1 - Strongly agree,2,3,2,1 - Strongly agree
19,australia.csv,Not working,,,,,,,,Female,1,5,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,3,3,5 – Strongly disagree
19,australia.csv,Not working,,,,,,,,Male,0,1,2,1 - Strongly agree,2,4,2,2
19,australia.csv,Not working,,,,,,,,Male,0,5,1 - Strongly agree,1 - Strongly agree,4,5 – Strongly disagree,2,1 - Strongly agree
19,australia.csv,Part time employment,,,,,,,,Female,0,3,5 – Strongly disagree,3,2,1 - Strongly agree,3,3
19,australia.csv,Part time employment,,,,,,,,Female,0,4,2,2,1 - Strongly agree,2,2,2
19,australia.csv,Part time employment,,,,,,,,Female,0,4,3,1 - Strongly agree,4,2,2,1 - Strongly agree
19,australia.csv,Part time employment,,,,,,,,Female,0,4,4,4,5 – Strongly disagree,5 – Strongly disagree,4,4
19,australia.csv,Part time employment,,,,,,,,Female,0,5,3,3,1 - Strongly agree,3,3,3
19,australia.csv,Part time employment,,,,,,,,Female,1,5,4,2,3,2,3,3
19,australia.csv,Part time employment,,,,,,,,Male,0,3,2,1 - Strongly agree,5 – Strongly disagree,4,1 - Strongly agree,1 - Strongly agree
19,australia.csv,Part time employment,,,,,,,,Male,1,4,2,1 - Strongly agree,4,4,2,1 - Strongly agree
19,australia.csv,Part time employment,,,,,,,,Male,8,2,2,3,4,4,3,3
19,australia.csv,Unemployed,,,,,,,,Female,0,2,3,3,4,1 - Strongly agree,2,2
19,australia.csv,Unemployed,,,,,,,,Female,0,2,5 – Strongly disagree,3,5 – Strongly disagree,1 - Strongly agree,3,4
19,australia.csv,Unemployed,,,,,,,,Female,0,3,4,4,5 – Strongly disagree,4,2,3
19,australia.csv,Unemployed,,,,,,,,Female,1,4,1 - Strongly agree,1 - Strongly agree,2,4,1 - Strongly agree,1 - Strongly agree
19,australia.csv,Unemployed,,,,,,,,Female,2,6,2,1 - Strongly agree,3,4,2,2
19,australia.csv,Unemployed,,,,,,,,Male,,7,1 - Strongly agree,1 - Strongly agree,2,2,4,2
19,australia.csv,Unemployed,,,,,,,,Male,0,Prefer not to say,5 – Strongly disagree,3,3,1 - Strongly agree,3,4
19,australia.csv,Unemployed,,,,,,,,Male,1,4,5 – Strongly disagree,5 – Strongly disagree,3,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
19,australia.csv,Unemployed,,,,,,,,Male,1,5,3,3,5 – Strongly disagree,3,3,4
19,canada.csv,Full time employment,,,,,,,,Female,,6,5 – Strongly disagree,5 – Strongly disagree,4,5 – Strongly disagree,4,5 – Strongly disagree
19,canada.csv,Full time employment,,,,,,,,Male,1,3,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree
19,canada.csv,Full time student,,,,,,,,Female,,5,1 - Strongly agree,1 - Strongly agree,2,4,1 - Strongly agree,1 - Strongly agree
19,canada.csv,Full time student,,,,,,,,Female,,Prefer not to say,3,2,3,1 - Strongly agree,2,2
19,canada.csv,Full time student,,,,,,,,Female,0,2,2,1 - Strongly agree,2,5 – Strongly disagree,1 - Strongly agree,2
19,canada.csv,Full time student,,,,,,,,Female,0,3,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,3,1 - Strongly agree,1 - Strongly agree
19,canada.csv,Full time student,,,,,,,,Female,0,4,3,1 - Strongly agree,2,3,2,1 - Strongly agree
19,canada.csv,Full time student,,,,,,,,Female,1,3,3,3,5 – Strongly disagree,1 - Strongly agree,3,3
19,canada.csv,Full time student,,,,,,,,Female,1,4,1 - Strongly agree,1 - Strongly agree,4,4,1 - Strongly agree,1 - Strongly agree
19,canada.csv,Full time student,,,,,,,,Female,1,4,2,2,5 – Strongly disagree,4,2,2
19,canada.csv,Full time student,,,,,,,,Female,1,5,5 – Strongly disagree,5 – Strongly disagree,4,2,3,4
19,canada.csv,Full time student,,,,,,,,Female,2,6,5 – Strongly disagree,2,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree
19,canada.csv,Full time student,,,,,,,,Male,0,3,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,4,1 - Strongly agree,1 - Strongly agree
19,canada.csv,Full time student,,,,,,,,Male,0,4,4,2,4,4,2,4
19,canada.csv,Full time student,,,,,,,,Male,1,3,1 - Strongly agree,1 - Strongly agree,3,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree
19,canada.csv,Full time student,,,,,,,,Male,2,5,2,4,4,2,1 - Strongly agree,3
19,canada.csv,Full time student,,,,,,,,Male,2,5,3,2,4,3,2,3
19,canada.csv,Not working,,,,,,,,Female,0,4,4,1 - Strongly agree,3,5 – Strongly disagree,4,3
19,canada.csv,Not working,,,,,,,,Female,1,5,1 - Strongly agree,1 - Strongly agree,3,2,2,3
19,canada.csv,Other,,,,,,,,Female,0,3,5 – Strongly disagree,5 – Strongly disagree,3,1 - Strongly agree,2,5 – Strongly disagree
19,canada.csv,Other,,,,,,,,Male,2,Prefer not to say,1 - Strongly agree,2,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,1 - Strongly agree
19,canada.csv,Other,,,,,,,,Male,3,3,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,2,1 - Strongly agree
19,canada.csv,Other,,,,,,,,Male,3,7,4,3,4,2,3,3
19,canada.csv,Other,,,,,,,,Male,3,Don't know,3,3,3,3,3,3
19,canada.csv,Part time employment,,,,,,,,Female,,6,5 – Strongly disagree,5 – Strongly disagree,2,1 - Strongly agree,3,4
19,canada.csv,Part time employment,,,,,,,,Female,0,3,4,3,3,1 - Strongly agree,3,4
19,canada.csv,Part time employment,,,,,,,,Female,1,4,4,3,3,1 - Strongly agree,4,3
19,canada.csv,Part time employment,,,,,,,,Female,3,7,4,3,5 – Strongly disagree,2,2,3
19,canada.csv,Part time employment,,,,,,,,Male,0,Prefer not to say,3,3,3,3,3,3
19,canada.csv,Part time employment,,,,,,,,Male,0,Prefer not to say,5 – Strongly disagree,3,3,3,3,3
19,canada.csv,Unemployed,,,,,,,,Female,,6,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,3,2
19,canada.csv,Unemployed,,,,,,,,Female,0,2,1 - Strongly agree,1 - Strongly agree,4,1 - Strongly agree,3,1 - Strongly agree
19,canada.csv,Unemployed,,,,,,,,Female,0,3,5 – Strongly disagree,5 – Strongly disagree,3,1 - Strongly agree,1 - Strongly agree,3
19,canada.csv,Unemployed,,,,,,,,Female,1,5,4,2,2,1 - Strongly agree,3,4
19,canada.csv,Unemployed,,,,,,,,Male,,Prefer not to say,4,4,2,1 - Strongly agree,2,5 – Strongly disagree
19,canada.csv,Unemployed,,,,,,,,Male,0,3,3,2,3,3,3,3
19,canada.csv,Unemployed,,,,,,,,Male,1,4,1 - Strongly agree,1 - Strongly agree,4,4,1 - Strongly agree,2
19,denmark.csv,,No,No,No,No,No,Yes,No,Female,0,2,1 - Strongly agree,1 - Strongly agree,3,2,1 - Strongly agree,1 - Strongly agree
19,denmark.csv,,No,No,No,No,No,Yes,No,Female,0,2,1 - Strongly agree,5 – Strongly disagree,4,5 – Strongly disagree,1 - Strongly agree,2
19,denmark.csv,,No,No,No,No,No,Yes,No,Female,0,3,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,4,5 – Strongly disagree,5 – Strongly disagree
19,denmark.csv,,No,No,No,No,Yes,No,No,Female,0,2,3,3,4,5 – Strongly disagree,3,1 - Strongly agree
19,denmark.csv,,No,No,No,No,Yes,No,No,Female,0,3,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,3,1 - Strongly agree,1 - Strongly agree
19,denmark.csv,,No,No,No,No,Yes,No,No,Female,0,3,3,3,3,2,3,3
19,denmark.csv,,No,No,Yes,No,No,No,No,Female,0,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,2,3,1 - Strongly agree
19,denmark.csv,,No,No,Yes,No,No,No,No,Female,0,2,1 - Strongly agree,1 - Strongly agree,2,3,1 - Strongly agree,1 - Strongly agree
19,denmark.csv,,No,No,Yes,No,No,No,No,Female,0,2,3,1 - Strongly agree,5 – Strongly disagree,4,1 - Strongly agree,1 - Strongly agree
19,denmark.csv,,No,No,Yes,No,No,No,No,Female,0,3,2,1 - Strongly agree,3,1 - Strongly agree,1 - Strongly agree,2
19,denmark.csv,,No,No,Yes,No,No,No,No,Female,0,3,3,5 – Strongly disagree,3,3,3,1 - Strongly agree
19,denmark.csv,,No,No,Yes,No,No,No,No,Female,0,3,5 – Strongly disagree,5 – Strongly disagree,2,5 – Strongly disagree,2,5 – Strongly disagree
19,denmark.csv,,No,No,Yes,No,No,No,No,Female,0,4,2,1 - Strongly agree,3,2,2,2
19,denmark.csv,,No,No,Yes,No,No,No,No,Female,0,4,3,3,2,2,1 - Strongly agree,3
19,denmark.csv,,No,No,Yes,No,No,No,No,Female,0,4,3,3,3,2,2,3
19,denmark.csv,,No,No,Yes,No,No,No,No,Female,0,5,1 - Strongly agree,1 - Strongly agree,4,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
19,denmark.csv,,No,No,Yes,No,No,No,No,Male,0,3,1 - Strongly agree,1 - Strongly agree,2,4,1 - Strongly agree,2
19,denmark.csv,,No,No,Yes,No,No,No,No,Male,0,3,1 - Strongly agree,1 - Strongly agree,2,4,1 - Strongly agree,1 - Strongly agree
19,denmark.csv,,No,No,Yes,No,No,No,No,Male,0,3,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,1 - Strongly agree,2
19,denmark.csv,,No,No,Yes,No,No,No,No,Male,0,4,2,2,1 - Strongly agree,2,4,3
19,denmark.csv,,No,No,Yes,No,No,No,No,Male,0,4,2,2,2,2,2,3
19,denmark.csv,,No,No,Yes,No,No,No,No,Male,0,4,3,2,1 - Strongly agree,3,5 – Strongly disagree,3
19,denmark.csv,,No,Yes,No,No,No,No,No,Female,0,4,3,5 – Strongly disagree,1 - Strongly agree,3,5 – Strongly disagree,3
19,denmark.csv,,No,Yes,No,No,No,No,No,Female,0,4,3,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,4,4
19,denmark.csv,,No,Yes,No,No,No,No,No,Female,0,5,1 - Strongly agree,1 - Strongly agree,3,4,4,4
19,denmark.csv,,No,Yes,No,No,No,No,No,Male,0,4,5 – Strongly disagree,4,3,1 - Strongly agree,4,4
19,denmark.csv,,No,Yes,No,No,No,No,No,Male,0,4,5 – Strongly disagree,4,4,1 - Strongly agree,4,4
19,denmark.csv,,No,Yes,No,No,No,No,No,Male,0,7,3,2,3,1 - Strongly agree,2,3
19,denmark.csv,,No,Yes,Yes,No,No,No,No,Female,0,2,3,1 - Strongly agree,5 – Strongly disagree,3,2,2
19,denmark.csv,,No,Yes,Yes,No,No,No,No,Female,0,3,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,3,3,3
19,denmark.csv,,Yes,No,No,No,No,No,No,Male,0,3,1 - Strongly agree,1 - Strongly agree,2,1 - Strongly agree,3,1 - Strongly agree
19,denmark.csv,,Yes,No,No,No,No,No,No,Male,0,3,3,5 – Strongly disagree,4,5 – Strongly disagree,4,5 – Strongly disagree
19,denmark.csv,,Yes,No,No,No,No,No,No,Male,0,6,2,1 - Strongly agree,5 – Strongly disagree,1 - Strongly agree,2,1 - Strongly agree
19,denmark.csv,,Yes,No,No,No,No,No,No,Male,0,6,3,4,2,2,3,5 – Strongly disagree
19,finland.csv,,No,No,No,No,Yes,No,No,Female,0,1,5 – Strongly disagree,5 – Strongly disagree,3,1 - Strongly agree,3,4
19,finland.csv,,No,No,No,No,Yes,No,No,Female,0,3,4,4,4,3,3,4
19,finland.csv,,No,No,No,No,Yes,No,No,Male,0,1,3,4,4,5 – Strongly disagree,4,2
19,finland.csv,,No,No,Yes,No,No,No,No,Female,0,3,3,4,3,4,4,4
19,finland.csv,,No,No,Yes,No,No,No,No,Female,0,4,3,2,2,2,2,3
19,finland.csv,,No,No,Yes,No,No,No,No,Female,0,5,1 - Strongly agree,4,4,3,4,3
19,finland.csv,,No,No,Yes,No,No,No,No,Male,0,3,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,3,1 - Strongly agree,1 - Strongly agree
19,finland.csv,,No,Yes,No,No,No,No,No,Male,0,1,3,3,3,3,3,3
19,finland.csv,,Yes,No,No,No,No,No,No,Male,0,6,2,3,5 – Strongly disagree,3,1 - Strongly agree,1 - Strongly agree
19,finland.csv,,Yes,No,Yes,No,No,No,No,Female,2,5,2,2,3,1 - Strongly agree,1 - Strongly agree,3
19,france.csv,Full time employment,,,,,,,,Female,,5,4,3,3,1 - Strongly agree,4,4
19,france.csv,Full time employment,,,,,,,,Male,1,3,3,3,3,2,2,3
19,france.csv,Full time employment,,,,,,,,Male,2,6,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
19,france.csv,Full time student,,,,,,,,Female,,7,5 – Strongly disagree,5 – Strongly disagree,4,5 – Strongly disagree,2,4
19,france.csv,Full time student,,,,,,,,Female,,8 or more,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,4,5 – Strongly disagree
19,france.csv,Full time student,,,,,,,,Female,0,2,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,4,4
19,france.csv,Full time student,,,,,,,,Female,0,2,2,2,5 – Strongly disagree,2,3,3
19,france.csv,Full time student,,,,,,,,Female,0,2,5 – Strongly disagree,4,2,1 - Strongly agree,3,5 – Strongly disagree
19,france.csv,Full time student,,,,,,,,Female,0,2,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,4,5 – Strongly disagree
19,france.csv,Full time student,,,,,,,,Female,0,4,1 - Strongly agree,4,1 - Strongly agree,3,1 - Strongly agree,5 – Strongly disagree
19,france.csv,Full time student,,,,,,,,Female,0,4,5 – Strongly disagree,5 – Strongly disagree,4,1 - Strongly agree,4,4
19,france.csv,Full time student,,,,,,,,Female,0,4,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree
19,france.csv,Full time student,,,,,,,,Female,0,5,1 - Strongly agree,1 - Strongly agree,4,3,2,3
19,france.csv,Full time student,,,,,,,,Female,0,5,5 – Strongly disagree,3,4,1 - Strongly agree,4,5 – Strongly disagree
19,france.csv,Full time student,,,,,,,,Female,0,6,3,4,5 – Strongly disagree,1 - Strongly agree,3,3
19,france.csv,Full time student,,,,,,,,Female,0,Don't know,5 – Strongly disagree,3,3,3,3,4
19,france.csv,Full time student,,,,,,,,Female,1,3,5 – Strongly disagree,3,5 – Strongly disagree,1 - Strongly agree,5 – Strongly disagree,1 - Strongly agree
19,france.csv,Full time student,,,,,,,,Female,1,4,5 – Strongly disagree,5 – Strongly disagree,3,1 - Strongly agree,4,5 – Strongly disagree
19,france.csv,Full time student,,,,,,,,Female,1,5,1 - Strongly agree,1 - Strongly agree,4,5 – Strongly disagree,3,5 – Strongly disagree
19,france.csv,Full time student,,,,,,,,Female,1,6,5 – Strongly disagree,5 – Strongly disagree,2,3,2,3
19,france.csv,Full time student,,,,,,,,Female,2,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,2,2,1 - Strongly agree
19,france.csv,Full time student,,,,,,,,Female,2,5,1 - Strongly agree,1 - Strongly agree,2,4,2,1 - Strongly agree
19,france.csv,Full time student,,,,,,,,Female,2,5,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,4,4,5 – Strongly disagree
19,france.csv,Full time student,,,,,,,,Female,2,6,3,2,3,1 - Strongly agree,3,2
19,france.csv,Full time student,,,,,,,,Female,2,Don't know,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,4,1 - Strongly agree,5 – Strongly disagree
19,france.csv,Full time student,,,,,,,,Male,,3,2,2,1 - Strongly agree,2,2,5 – Strongly disagree
19,france.csv,Full time student,,,,,,,,Male,,Prefer not to say,4,5 – Strongly disagree,3,2,2,4
19,france.csv,Full time student,,,,,,,,Male,0,3,4,2,3,4,3,4
19,france.csv,Full time student,,,,,,,,Male,0,4,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,4,1 - Strongly agree,2
19,france.csv,Full time student,,,,,,,,Male,0,4,3,2,2,3,2,3
19,france.csv,Full time student,,,,,,,,Male,0,Don't know,3,3,5 – Strongly disagree,5 – Strongly disagree,3,4
19,france.csv,Full time student,,,,,,,,Male,1,4,1 - Strongly agree,1 - Strongly agree,3,1 - Strongly agree,3,1 - Strongly agree
19,france.csv,Full time student,,,,,,,,Male,1,4,3,2,4,5 – Strongly disagree,2,2
